ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10899907,JA211684,04/01/2017 03:20:00 AM,021XX W LEXINGTON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1225,012,25,28,26,1162296,1896746,2017,04/08/2017 03:49:53 PM,41.872332627,-87.679608149,"(41.872332627, -87.679608149)"
10897065,JA208171,04/01/2017 03:20:00 AM,070XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0733,007,17,68,14,1170531,1858078,2017,04/08/2017 03:49:53 PM,41.766047706,-87.650502204,"(41.766047706, -87.650502204)"
10897033,JA208164,04/01/2017 03:20:00 AM,039XX W LAWRENCE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,SIDEWALK,false,false,1712,017,39,14,26,1149081,1931603,2017,04/08/2017 03:49:53 PM,41.968249403,-87.72722196,"(41.968249403, -87.72722196)"
10897092,JA208194,04/01/2017 03:25:00 AM,027XX N ELSTON AVE,0460,BATTERY,SIMPLE,STREET,false,false,1432,014,1,22,08B,1160238,1918227,2017,04/08/2017 03:49:53 PM,41.931320978,-87.68656938,"(41.931320978, -87.68656938)"
10899833,JA211603,04/01/2017 03:30:00 AM,001XX W HURON ST,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,HOTEL/MOTEL,false,true,1832,018,42,8,04B,1175159,1905043,2017,04/08/2017 03:49:53 PM,41.894821547,-87.632133928,"(41.894821547, -87.632133928)"
10897442,JA208836,04/01/2017 03:30:00 AM,002XX W ONTARIO ST,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1831,018,42,8,06,1174469,1904439,2017,04/08/2017 03:49:53 PM,41.893179585,-87.634686145,"(41.893179585, -87.634686145)"
10897073,JA208182,04/01/2017 03:32:00 AM,032XX N CENTRAL AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1633,016,38,15,18,1138457,1921147,2017,04/08/2017 03:49:53 PM,41.939756732,-87.76654056,"(41.939756732, -87.76654056)"
10897117,JA208178,04/01/2017 03:44:00 AM,126XX S CARONDOLET AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,false,true,0433,004,10,51,04B,1198399,1821920,2017,04/08/2017 03:49:53 PM,41.666174519,-87.549564414,"(41.666174519, -87.549564414)"
10897101,JA208209,04/01/2017 03:59:00 AM,001XX N LOCKWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1523,015,28,25,18,1141026,1900484,2017,04/08/2017 03:49:53 PM,41.88300815,-87.757608332,"(41.88300815, -87.757608332)"
10897086,JA208177,04/01/2017 03:59:00 AM,001XX W HUBBARD ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1831,018,42,8,03,1175301,1903292,2017,04/08/2017 03:49:53 PM,41.890013524,-87.631664996,"(41.890013524, -87.631664996)"
10899659,JA211360,04/01/2017 04:00:00 AM,053XX S JUSTINE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0934,009,16,61,08B,1166912,1869306,2017,04/08/2017 03:49:53 PM,41.796936817,-87.663446505,"(41.796936817, -87.663446505)"
10897670,JA209093,04/01/2017 04:00:00 AM,099XX S YALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0511,005,9,49,07,1176368,1839026,2017,04/08/2017 03:49:53 PM,41.713637478,-87.629678628,"(41.713637478, -87.629678628)"
10897285,JA208539,04/01/2017 04:00:00 AM,080XX S PRINCETON AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE-GARAGE,false,false,0623,006,17,44,26,1175681,1851708,2017,04/08/2017 03:49:53 PM,41.74845393,-87.631816116,"(41.74845393, -87.631816116)"
10897121,JA208229,04/01/2017 04:00:00 AM,014XX S CHRISTIANA AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,1021,010,24,29,04B,1154264,1892917,2017,04/08/2017 03:49:53 PM,41.861989508,-87.709199438,"(41.861989508, -87.709199438)"
10897113,JA208189,04/01/2017 04:00:00 AM,043XX W CERMAK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,true,false,1013,010,22,29,08B,1147916,1889023,2017,04/08/2017 03:49:53 PM,41.851428155,-87.732602163,"(41.851428155, -87.732602163)"
10897082,JA208179,04/01/2017 04:00:00 AM,088XX S MAY ST,0460,BATTERY,SIMPLE,STREET,false,false,2222,022,21,71,08B,1170200,1846255,2017,04/08/2017 03:49:53 PM,41.733611017,-87.652058564,"(41.733611017, -87.652058564)"
10897063,JA208188,04/01/2017 04:00:00 AM,039XX W 62ND PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0823,008,13,65,14,1151299,1862871,2017,04/08/2017 03:49:53 PM,41.779597803,-87.720869756,"(41.779597803, -87.720869756)"
10897133,JA208192,04/01/2017 04:01:00 AM,022XX W 21ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1234,012,25,31,15,1161755,1890027,2017,04/08/2017 03:49:53 PM,41.853906334,-87.681781611,"(41.853906334, -87.681781611)"
10897140,JA208227,04/01/2017 04:10:00 AM,019XX N WILMOT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1434,014,1,22,03,1160590,1912846,2017,04/08/2017 03:49:53 PM,41.91654785,-87.685425254,"(41.91654785, -87.685425254)"
10897220,JA208193,04/01/2017 04:15:00 AM,007XX S INDEPENDENCE BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1133,011,24,26,14,1151208,1896620,2017,04/08/2017 03:49:53 PM,41.872211381,-87.720320546,"(41.872211381, -87.720320546)"
10897102,JA208197,04/01/2017 04:15:00 AM,003XX N LAMON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1532,015,28,25,08B,1143652,1901663,2017,04/08/2017 03:49:53 PM,41.88619472,-87.74793588,"(41.88619472, -87.74793588)"
10897072,JA208190,04/01/2017 04:25:00 AM,039XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0213,002,3,38,08B,1178690,1878865,2017,04/08/2017 03:49:53 PM,41.822907556,-87.619964527,"(41.822907556, -87.619964527)"
10897416,JA208715,04/01/2017 04:30:00 AM,046XX S DEARBORN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0215,002,3,38,14,1176762,1874122,2017,04/08/2017 03:49:53 PM,41.809936059,-87.627180516,"(41.809936059, -87.627180516)"
10897107,JA208204,04/01/2017 04:30:00 AM,100XX S AVENUE M,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0432,004,10,52,08B,1201484,1839141,2017,04/08/2017 03:49:53 PM,41.713352985,-87.537692491,"(41.713352985, -87.537692491)"
10897343,JA208203,04/01/2017 04:45:00 AM,007XX E 100TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0511,005,8,50,14,1183249,1838563,2017,04/08/2017 03:49:53 PM,41.712209872,-87.604492442,"(41.712209872, -87.604492442)"
10897138,JA208255,04/01/2017 04:45:00 AM,015XX W CHESTNUT ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1213,012,1,24,03,1165917,1906095,2017,04/08/2017 03:49:53 PM,41.897910558,-87.666047012,"(41.897910558, -87.666047012)"
10897083,JA208206,04/01/2017 04:45:00 AM,042XX W BRYN MAWR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1711,017,39,13,07,1147012,1936884,2017,04/08/2017 03:49:53 PM,41.982780749,-87.734693921,"(41.982780749, -87.734693921)"
10897173,JA208202,04/01/2017 04:57:00 AM,133XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0533,005,9,54,26,1179465,1816668,2017,04/08/2017 03:49:53 PM,41.652213839,-87.619015252,"(41.652213839, -87.619015252)"
10905724,JA217915,04/01/2017 05:00:00 AM,025XX W GEORGE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1411,014,1,21,08B,,,2017,04/09/2017 03:57:12 PM,,,
10898123,JA208676,04/01/2017 05:00:00 AM,039XX W CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1112,011,27,23,08B,1149775,1905050,2017,04/08/2017 03:49:53 PM,41.895372185,-87.725362479,"(41.895372185, -87.725362479)"
10898078,JA208282,04/01/2017 05:00:00 AM,028XX S HALSTED ST,0460,BATTERY,SIMPLE,OTHER,false,false,0914,009,11,60,08B,1171431,1885952,2017,04/08/2017 03:49:53 PM,41.842517229,-87.646386826,"(41.842517229, -87.646386826)"
10897459,JA208831,04/01/2017 05:00:00 AM,008XX E 88TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0632,006,8,44,26,1183500,1846481,2017,04/08/2017 03:49:53 PM,41.733931965,-87.603327317,"(41.733931965, -87.603327317)"
10897090,JA208215,04/01/2017 05:20:00 AM,016XX W BEACH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1433,014,1,24,03,1165299,1909620,2017,04/08/2017 03:49:53 PM,41.907596572,-87.668216476,"(41.907596572, -87.668216476)"
10897126,JA208217,04/01/2017 05:31:00 AM,042XX W CERMAK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1012,010,24,29,08B,1148492,1889040,2017,04/08/2017 03:49:53 PM,41.851463728,-87.730487646,"(41.851463728, -87.730487646)"
10897099,JA208221,04/01/2017 05:35:00 AM,076XX S ASHLAND AVE,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0611,006,17,71,08B,1166999,1854155,2017,04/08/2017 03:49:53 PM,41.755358678,-87.663560189,"(41.755358678, -87.663560189)"
10897118,JA208218,04/01/2017 05:37:00 AM,081XX S LOOMIS BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0614,006,21,71,04A,1168414,1850775,2017,04/08/2017 03:49:53 PM,41.746053148,-87.658471732,"(41.746053148, -87.658471732)"
10897169,JA208269,04/01/2017 06:00:00 AM,016XX S HAMLIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1014,010,24,29,14,1151325,1891466,2017,04/08/2017 03:49:53 PM,41.858065917,-87.72002617,"(41.858065917, -87.72002617)"
10897122,JA208237,04/01/2017 06:00:00 AM,048XX S KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA GARAGE / OTHER PROPERTY,false,false,0821,008,14,58,14,1155864,1872147,2017,04/08/2017 03:49:53 PM,41.804962024,-87.703884743,"(41.804962024, -87.703884743)"
10897114,JA208228,04/01/2017 06:20:00 AM,023XX N SAYRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2512,025,36,18,08B,1129198,1914889,2017,04/08/2017 03:49:53 PM,41.922746962,-87.800713727,"(41.922746962, -87.800713727)"
10897115,JA208223,04/01/2017 06:30:00 AM,056XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2515,025,30,19,14,1138179,1915386,2017,04/08/2017 03:49:53 PM,41.923952971,-87.767701998,"(41.923952971, -87.767701998)"
10897149,JA208231,04/01/2017 06:40:00 AM,018XX S HAMLIN AVE,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,1014,010,24,29,03,1151340,1890910,2017,04/08/2017 03:49:53 PM,41.856539892,-87.71998569,"(41.856539892, -87.71998569)"
10898648,JA210311,04/01/2017 07:00:00 AM,010XX N CENTRAL PARK AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1112,011,27,23,06,1152186,1906737,2017,04/08/2017 03:49:53 PM,41.899954256,-87.716462854,"(41.899954256, -87.716462854)"
10898370,JA210009,04/01/2017 07:00:00 AM,014XX N CENTRAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2531,025,29,25,14,1138737,1908985,2017,04/08/2017 03:49:53 PM,41.906377779,-87.765807291,"(41.906377779, -87.765807291)"
10897345,JA208485,04/01/2017 07:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,false,true,0312,003,20,42,06,1180046,1861722,2017,04/08/2017 03:49:53 PM,41.775834643,-87.615515144,"(41.775834643, -87.615515144)"
10897268,JA208491,04/01/2017 07:00:00 AM,044XX S LAVERGNE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0814,008,23,56,26,1143770,1874749,2017,04/08/2017 03:49:53 PM,41.812336806,-87.74817602,"(41.812336806, -87.74817602)"
10897240,JA208433,04/01/2017 07:00:00 AM,023XX E 79TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,false,false,0414,004,7,43,11,1193357,1853048,2017,04/08/2017 03:49:53 PM,41.751717281,-87.567002336,"(41.751717281, -87.567002336)"
10897147,JA208265,04/01/2017 07:00:00 AM,037XX W 78TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0833,008,18,70,08B,1152942,1852585,2017,04/08/2017 03:49:53 PM,41.751339096,-87.715117278,"(41.751339096, -87.715117278)"
10897143,JA208246,04/01/2017 07:07:00 AM,065XX S WESTERN AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),true,false,0832,008,15,66,26,1161499,1861182,2017,04/08/2017 03:49:53 PM,41.774757511,-87.683521815,"(41.774757511, -87.683521815)"
23217,JA208230,04/01/2017 07:09:00 AM,117XX S NORMAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0524,005,34,53,01A,1175076,1827081,2017,04/08/2017 03:49:53 PM,41.680887496,-87.634765206,"(41.680887496, -87.634765206)"
10898876,JA208239,04/01/2017 07:10:00 AM,0000X W CHECKPOINT 5 ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1652,016,41,76,26,1100690,1934316,2017,04/08/2017 03:49:53 PM,41.976495786,-87.905108161,"(41.976495786, -87.905108161)"
10897162,JA208279,04/01/2017 07:13:00 AM,107XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0513,005,9,49,08B,1180814,1833870,2017,04/08/2017 03:49:53 PM,41.699387874,-87.613553689,"(41.699387874, -87.613553689)"
10897172,JA208248,04/01/2017 07:20:00 AM,105XX S AVENUE O,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0432,004,10,52,08B,1200858,1835629,2017,04/08/2017 03:49:53 PM,41.703731612,-87.540103547,"(41.703731612, -87.540103547)"
10901513,JA213176,04/01/2017 07:30:00 AM,006XX E MARQUETTE RD,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0321,003,20,42,06,,,2017,04/08/2017 03:49:53 PM,,,
10897157,JA208267,04/01/2017 07:30:00 AM,008XX W 81ST ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,0613,006,21,71,04B,1172201,1851146,2017,04/08/2017 03:49:53 PM,41.746988879,-87.644584497,"(41.746988879, -87.644584497)"
10902855,JA209052,04/01/2017 07:40:00 AM,024XX E 75TH ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,TAVERN/LIQUOR STORE,true,false,0334,003,7,43,22,,,2017,04/08/2017 03:49:53 PM,,,
10897328,JA208263,04/01/2017 07:40:00 AM,035XX W SCHUBERT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1412,014,35,22,14,1152142,1917720,2017,04/08/2017 03:49:53 PM,41.930093461,-87.716334252,"(41.930093461, -87.716334252)"
10897203,JA208257,04/01/2017 07:40:00 AM,071XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,0734,007,17,67,14,1166911,1857552,2017,04/08/2017 03:49:53 PM,41.764682386,-87.663785792,"(41.764682386, -87.663785792)"
10897215,JA208254,04/01/2017 07:46:00 AM,072XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0732,007,17,68,14,1172596,1856891,2017,04/08/2017 03:49:53 PM,41.7627452,-87.642968191,"(41.7627452, -87.642968191)"
10903460,JA214655,04/01/2017 08:00:00 AM,026XX E 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,0422,004,7,46,05,,,2017,04/08/2017 03:49:53 PM,,,
10899834,JA211611,04/01/2017 08:00:00 AM,011XX W 83RD ST,1185,DECEPTIVE PRACTICE,DECEPTIVE COLLECTION PRACTICES,RESIDENCE,false,false,0613,006,21,71,11,1170264,1849765,2017,04/08/2017 03:49:53 PM,41.743241555,-87.651722256,"(41.743241555, -87.651722256)"
10898088,JA209404,04/01/2017 08:00:00 AM,089XX S RACINE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2222,022,21,73,05,1169893,1845444,2017,04/08/2017 03:49:53 PM,41.73139218,-87.653206737,"(41.73139218, -87.653206737)"
10897607,JA208917,04/01/2017 08:00:00 AM,034XX N LOWELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1731,017,30,16,08B,1146779,1922420,2017,04/08/2017 03:49:53 PM,41.943094892,-87.73592174,"(41.943094892, -87.73592174)"
10897258,JA208280,04/01/2017 08:00:00 AM,076XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0621,006,17,71,08B,1171296,1854274,2017,04/08/2017 03:49:53 PM,41.755592351,-87.647809328,"(41.755592351, -87.647809328)"
10897460,JA208413,04/01/2017 08:07:00 AM,085XX S SANGAMON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0613,006,21,71,15,1171472,1848147,2017,04/08/2017 03:49:53 PM,41.738775202,-87.647343344,"(41.738775202, -87.647343344)"
10897175,JA208312,04/01/2017 08:20:00 AM,054XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,true,1522,015,28,25,14,1140083,1900218,2017,04/08/2017 03:49:53 PM,41.882295519,-87.761077636,"(41.882295519, -87.761077636)"
10897350,JA208506,04/01/2017 08:30:00 AM,013XX S CHRISTIANA AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENTIAL YARD (FRONT/BACK),true,false,1021,010,24,29,18,1154245,1893589,2017,04/08/2017 03:49:53 PM,41.86383393,-87.709251253,"(41.86383393, -87.709251253)"
10897191,JA208331,04/01/2017 08:45:00 AM,014XX N CENTRAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,false,true,2531,025,29,25,14,1138737,1908985,2017,04/08/2017 03:49:53 PM,41.906377779,-87.765807291,"(41.906377779, -87.765807291)"
10904326,JA216099,04/01/2017 09:00:00 AM,084XX S BURNHAM AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0423,004,7,46,05,,,2017,04/08/2017 03:49:53 PM,,,
10903359,JA214822,04/01/2017 09:00:00 AM,027XX W 63RD ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0825,008,15,66,06,,,2017,04/08/2017 03:49:53 PM,,,
10901731,JA213376,04/01/2017 09:00:00 AM,033XX W MAYPOLE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1123,011,28,27,26,,,2017,04/08/2017 03:49:53 PM,,,
10900552,JA212118,04/01/2017 09:00:00 AM,015XX N KINGSBURY ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,false,false,1822,018,32,8,10,1169499,1910260,2017,04/08/2017 03:49:53 PM,41.909262367,-87.652769388,"(41.909262367, -87.652769388)"
10899712,JA211397,04/01/2017 09:00:00 AM,050XX W MONTANA ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2521,025,31,19,05,1142430,1915838,2017,04/08/2017 03:49:53 PM,41.925115297,-87.752070675,"(41.925115297, -87.752070675)"
10899454,JA211025,04/01/2017 09:00:00 AM,034XX W 53RD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0822,008,14,63,26,1154385,1868932,2017,04/08/2017 03:49:53 PM,41.796169206,-87.709394722,"(41.796169206, -87.709394722)"
10898213,JA209759,04/01/2017 09:00:00 AM,003XX W 115TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0522,005,34,49,11,1175915,1828666,2017,04/08/2017 03:49:53 PM,41.685218271,-87.631646796,"(41.685218271, -87.631646796)"
10898210,JA209786,04/01/2017 09:00:00 AM,081XX S HARPER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0411,004,8,45,07,1187887,1851417,2017,04/08/2017 03:49:53 PM,41.747373608,-87.587098855,"(41.747373608, -87.587098855)"
10897498,JA208937,04/01/2017 09:00:00 AM,0000X S WESTERN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,false,false,1125,011,2,28,26,1160417,1899833,2017,04/08/2017 03:49:53 PM,41.880842701,-87.686421355,"(41.880842701, -87.686421355)"
10897407,JA208578,04/01/2017 09:00:00 AM,024XX W ALTGELD ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1431,014,35,22,04B,1159379,1916536,2017,04/08/2017 03:49:53 PM,41.926698496,-87.689772694,"(41.926698496, -87.689772694)"
10897255,JA208351,04/01/2017 09:00:00 AM,067XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0331,003,5,43,08B,1191707,1860619,2017,04/08/2017 03:49:53 PM,41.772532881,-87.572803415,"(41.772532881, -87.572803415)"
10897210,JA208453,04/01/2017 09:00:00 AM,073XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2424,024,49,1,14,1161661,1949205,2017,04/08/2017 03:49:53 PM,42.016296356,-87.680472564,"(42.016296356, -87.680472564)"
10897194,JA208320,04/01/2017 09:00:00 AM,077XX S CORNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0411,004,8,43,14,1188577,1854087,2017,04/08/2017 03:49:53 PM,41.754683888,-87.584485383,"(41.754683888, -87.584485383)"
10897227,JA208383,04/01/2017 09:02:00 AM,059XX W EDDY ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,true,false,1633,016,38,15,18,1136079,1922995,2017,04/08/2017 03:49:53 PM,41.944870652,-87.775236351,"(41.944870652, -87.775236351)"
10897209,JA208325,04/01/2017 09:15:00 AM,072XX S PAULINA ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0735,007,17,67,04B,1166263,1856791,2017,04/08/2017 03:49:53 PM,41.762607916,-87.666182527,"(41.762607916, -87.666182527)"
10897205,JA208344,04/01/2017 09:15:00 AM,011XX W 15TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1232,012,25,28,08B,1168935,1892896,2017,04/08/2017 03:49:53 PM,41.861626586,-87.655345221,"(41.861626586, -87.655345221)"
10897189,JA208343,04/01/2017 09:15:00 AM,019XX N KILDARE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,true,2534,025,30,20,04A,1147413,1912545,2017,04/08/2017 03:49:53 PM,41.915984839,-87.733845229,"(41.915984839, -87.733845229)"
10897186,JA208377,04/01/2017 09:18:00 AM,022XX S CHRISTIANA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1024,010,22,30,26,1154377,1888957,2017,04/08/2017 03:49:53 PM,41.851120563,-87.708890349,"(41.851120563, -87.708890349)"
10903908,JA215717,04/01/2017 09:30:00 AM,041XX W AUGUSTA BLVD,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,false,true,1111,011,37,23,05,,,2017,04/08/2017 03:49:53 PM,,,
10901242,JA212922,04/01/2017 09:30:00 AM,029XX W MONROE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1124,011,2,27,26,,,2017,04/08/2017 03:49:53 PM,,,
10898340,JA208845,04/01/2017 09:30:00 AM,043XX W CERMAK RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1012,010,24,29,05,1147778,1889019,2017,04/08/2017 03:49:53 PM,41.851419826,-87.733108763,"(41.851419826, -87.733108763)"
10897390,JA208368,04/01/2017 09:30:00 AM,018XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1021,010,24,29,08B,1153329,1890735,2017,04/08/2017 03:49:53 PM,41.856020451,-87.712689598,"(41.856020451, -87.712689598)"
10898737,JA208445,04/01/2017 09:35:00 AM,045XX S CHAMPLAIN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0221,002,4,38,04A,1181464,1875150,2017,04/08/2017 03:49:53 PM,41.812649659,-87.60990269,"(41.812649659, -87.60990269)"
10897232,JA208393,04/01/2017 09:40:00 AM,133XX S BURLEY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,0433,004,10,55,26,1199765,1817068,2017,04/08/2017 03:49:53 PM,41.652825893,-87.544727872,"(41.652825893, -87.544727872)"
10897230,JA208375,04/01/2017 09:40:00 AM,0000X E JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PRIVATE, BUILDING",true,false,0113,001,2,32,26,1176528,1899005,2017,04/08/2017 03:49:53 PM,41.878222138,-87.627288482,"(41.878222138, -87.627288482)"
10897277,JA208404,04/01/2017 09:50:00 AM,087XX S BURLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0424,004,7,46,08B,1199189,1847530,2017,04/08/2017 03:49:53 PM,41.736430965,-87.545816318,"(41.736430965, -87.545816318)"
10897185,JA208382,04/01/2017 09:55:00 AM,027XX W MADISON ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,PARKING LOT/GARAGE(NON.RESID.),true,false,1222,012,2,27,18,1158021,1899903,2017,04/08/2017 03:49:53 PM,41.881084011,-87.69521739,"(41.881084011, -87.69521739)"
10897850,JA209194,04/01/2017 09:57:00 AM,078XX S SAGINAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0421,004,7,43,08B,1195280,1853549,2017,04/08/2017 03:49:53 PM,41.753044846,-87.559939078,"(41.753044846, -87.559939078)"
10904484,JA216350,04/01/2017 10:00:00 AM,085XX S COTTAGE GROVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,0632,006,6,44,11,,,2017,04/08/2017 03:49:53 PM,,,
